4202.60606,4220.636363,4370.545454,4717.757575,4421.030303,4565.787878,4126.226,4344.787878,4339.121212,4272.666666,4192.818181,3963.060606,4454.515151,4344.787878
4190.757575,4216,4364.878787,4716.212121,4414.848484,4564.757575,4128.9381,4336.030303,4339.121212,4268.030303,4187.666666,3957.909091,4447.818181,4342.727272
4191.787878,4219.60606,4369,4718.272727,4414.333333,4529.212121,4130.5176,4332.939394,4339.121212,4263.393939,4184.575757,3956.363636,4449.878787,4345.30303
4206.212121,4230.939394,4382.393939,4720.848484,4422.060606,4524.575757,4131.4415,4344.272727,4339.121212,4273.181818,4192.818181,3959.454545,4461.727272,4349.424242
4204.151515,4229.393939,4377.757575,4720.848484,4422.575757,4559.60606,4131.4713,4353.545454,4339.121212,4286.060606,4205.696969,3958.939394,4464.818181,4347.878787
4198.484848,4220.636363,4367.969697,4718.787878,4420,4558.575757,4131.6799,4345.818181,4339.121212,4282.969697,4204.151515,3957.393939,4459.666666,4344.272727
4200.545454,4216,4370.545454,4717.757575,4422.060606,4507.575757,4131.6203,4330.363636,4339.121212,4272.151515,4192.30303,3958.424242,4460.696969,4344.272727
4202.60606,4214.454545,4372.60606,4721.878787,4422.060606,4522,4131.1136,4327.787878,4339.121212,4276.272727,4189.212121,3959.454545,4464.818181,4347.878787
4205.181818,4217.030303,4369,4721.878787,4421.545454,4572.484848,4130.1003,4336.545454,4339.121212,4279.363636,4191.787878,3958.939394,4464.818181,4346.848484
4203.636363,4218.575757,4364.363636,4716.727272,4425.666666,4527.151515,4128.789,4340.666666,4339.121212,4272.151515,4194.363636,3958.939394,4462.757575,4344.272727
4201.060606,4215.484848,4366.939394,4716.727272,4426.696969,4482.848484,4126.9711,4344.272727,4339.121212,4273.696969,4201.060606,3958.939394,4462.242424,4346.333333
4205.181818,4216,4378.272727,4717.242424,4425.666666,4531.787878,4126.3751,4345.818181,4339.121212,4278.333333,4200.030303,3958.939394,4464.818181,4346.848484
4204.151515,4218.575757,4381.363636,4716.727272,4423.090909,4550.848484,4127.4479,4337.575757,4339.121212,4269.060606,4188.181818,3958.939394,4462.242424,4343.757575
4193.848484,4218.060606,4373.121212,4719.818181,4419.484848,4542.090909,4128.3122,4338.60606,4339.121212,4264.424242,4185.090909,3958.939394,4452.454545,4342.212121
4191.272727,4218.575757,4372.60606,4720.333333,4423.60606,4593.60606,4128.9083,4350.969697,4339.121212,4271.636363,4190.242424,3958.939394,4447.30303,4343.242424
4192.818181,4220.121212,4378.787878,4717.757575,4431.333333,4622.969697,4128.8486,4346.848484,4339.121212,4270.60606,4184.575757,3957.909091,4452.454545,4344.787878
4188.181818,4217.545454,4375.696969,4722.90909,4429.272727,4545.181818,4127.5075,4330.878787,4339.121212,4267,4175.30303,3957.393939,4455.545454,4347.363636
4190.757575,4207.757575,4364.363636,4724.454545,4422.060606,4493.666666,4125.779,4325.727272,4339.121212,4267.515151,4171.181818,3957.393939,4451.939393,4346.848484
4202.60606,4203.636363,4360.242424,4717.757575,4422.575757,4561.151515,4125.928,4329.848484,4339.121212,4265.969697,4175.818181,3958.424242,4452.969697,4344.787878
